date,value
"2020-04-11",-68
"2020-04-10",-72
"2020-04-09",-69
"2020-04-08",-69
"2020-04-07",-67
"2020-04-06",-67
"2020-04-05",-64
"2020-04-04",-69
"2020-04-03",-70
"2020-04-02",-69
"2020-04-01",-70
"2020-03-31",-67
"2020-03-30",-49
"2020-03-29",-50
"2020-03-28",-47
"2020-03-27",-51
"2020-03-26",-42
"2020-03-25",-30
"2020-03-24",-19
"2020-03-23",-16
"2020-03-22",-20
"2020-03-21",-13
"2020-03-20",-9
"2020-03-19",-3
"2020-03-18",-3
"2020-03-17",-1
"2020-03-16",-6
"2020-03-15",-3
"2020-03-14",2
"2020-03-13",1
"2020-03-12",1
"2020-03-11",0
"2020-03-10",1
"2020-03-09",1
"2020-03-08",3
"2020-03-07",7
"2020-03-06",6
"2020-03-05",4
"2020-03-04",2
"2020-03-03",0
"2020-03-02",2
"2020-03-01",4
"2020-02-29",4
"2020-02-28",3
"2020-02-27",0
"2020-02-26",-1
"2020-02-25",-3
"2020-02-24",0
"2020-02-23",-2
"2020-02-22",1
"2020-02-21",2
"2020-02-20",-2
"2020-02-19",-2
"2020-02-18",-4
"2020-02-17",0
"2020-02-16",1
