date,value
"2020-04-11",-15
"2020-04-10",-19
"2020-04-09",16
"2020-04-08",10
"2020-04-07",3
"2020-04-06",-2
"2020-04-05",-9
"2020-04-04",-5
"2020-04-03",-7
"2020-04-02",-7
"2020-04-01",-5
"2020-03-31",-7
"2020-03-30",-9
"2020-03-29",-10
"2020-03-28",-4
"2020-03-27",-5
"2020-03-26",-2
"2020-03-25",0
"2020-03-24",-6
"2020-03-23",-8
"2020-03-22",-9
"2020-03-21",-6
"2020-03-20",-5
"2020-03-19",-3
"2020-03-18",-3
"2020-03-17",-1
"2020-03-16",2
"2020-03-15",0
"2020-03-14",5
"2020-03-13",8
"2020-03-12",10
"2020-03-11",7
"2020-03-10",2
"2020-03-09",0
"2020-03-08",-1
"2020-03-07",1
"2020-03-06",3
"2020-03-05",2
"2020-03-04",1
"2020-03-03",0
"2020-03-02",2
"2020-03-01",1
"2020-02-29",0
"2020-02-28",3
"2020-02-27",2
"2020-02-26",4
"2020-02-25",4
"2020-02-24",7
"2020-02-23",0
"2020-02-22",0
"2020-02-21",-1
"2020-02-20",0
"2020-02-19",1
"2020-02-18",1
"2020-02-17",0
"2020-02-16",-3
