date,value
"2020-04-11",-93
"2020-04-10",-59
"2020-04-09",-60
"2020-04-08",-63
"2020-04-07",-51
"2020-04-06",-54
"2020-04-05",-75
"2020-04-04",-74
"2020-04-03",-61
"2020-04-02",-60
"2020-04-01",-66
"2020-03-31",-61
"2020-03-30",-56
"2020-03-29",-69
"2020-03-28",-73
"2020-03-27",-64
"2020-03-26",-65
"2020-03-25",-64
"2020-03-24",-64
"2020-03-23",-64
"2020-03-22",-64
"2020-03-21",-57
"2020-03-20",-54
"2020-03-19",-49
"2020-03-18",-44
"2020-03-17",-40
"2020-03-16",-36
"2020-03-15",-43
"2020-03-14",-36
"2020-03-13",-26
"2020-03-12",-18
"2020-03-11",-12
"2020-03-10",-5
"2020-03-09",1
"2020-03-08",3
"2020-03-07",-3
"2020-03-06",-3
"2020-03-05",7
"2020-03-04",6
"2020-03-03",3
"2020-03-02",6
"2020-03-01",7
"2020-02-29",3
"2020-02-28",-5
"2020-02-27",-5
"2020-02-26",-1
"2020-02-25",5
"2020-02-24",5
"2020-02-23",6
"2020-02-22",2
"2020-02-21",0
"2020-02-20",4
"2020-02-19",0
"2020-02-18",5
"2020-02-17",7
"2020-02-16",10
